Fips_State,Fips_Place,Fips_State_Place,City_Name,St_Name,NYU_500_Largest,Year,Pop_Total,Per_15to44_years(%),Per_18_years_and_over(%),Per_65_years_and_over(%),Pop_Male,Pop_Female,Pop_White,Pop_Black,Pop_Asian,Pop_AIAN,Pop_NHOPI,Pop_Nonhispanic,Pop_Hispanic
6,16532,616532,Costa Mesa city, California,1,2014,112793,48.3,78.4,9.3,56625,56168,67025,2462,10330,123,664,68516,44277
6,17918,617918,Daly City city, California,1,2014,106099,44.3,81,16.9,51276,54823,21455,3113,60677,0,722,78154,27945
6,18100,618100,Davis city, California,0,2014,66733,59.9,85.2,9.6,32242,34491,38895,2249,17268,0,117,57992,8741
6,19766,619766,Downey city, California,1,2014,114168,42.8,77.5,11.1,55667,58501,59116,3687,10765,263,1133,32898,81270
6,20802,620802,East Los Angeles CDP, California,0,2014,117267,45.6,75.2,11.5,55598,61669,55657,761,1711,734,39,4891,112376
6,21712,621712,El Cajon city, California,1,2014,103075,44.3,74.1,12.1,54094,48981,73709,7354,4523,355,1638,70566,32509
6,22020,622020,Elk Grove city, California,1,2014,163560,41.7,72.2,10.8,78798,84762,79022,17451,45696,3345,625,137057,26503
6,22230,622230,El Monte city, California,1,2014,116617,43.1,75.3,12.3,58628,57989,66916,785,34597,692,387,42316,74301
6,22804,622804,Escondido city, California,1,2014,150252,45.4,73.4,11.4,74189,76063,119782,4380,10064,913,152,71793,78459
6,23182,623182,Fairfield city, California,1,2014,111139,40.4,74.5,11.9,54342,56797,53687,14203,19094,651,1374,77296,33843
6,24638,624638,Folsom city, California,1,2014,75366,36.8,77.9,14.1,40367,34999,50413,4966,12453,164,695,65841,9525
6,24680,624680,Fontana city, California,1,2014,204953,46.7,71.7,8,101464,103489,81353,15249,15230,1805,1216,72006,132947
6,26000,626000,Fremont city, California,1,2014,228760,42.2,75.8,11,114098,114662,58799,7888,126464,1354,2172,195628,33132
6,27000,627000,Fresno city, California,1,2014,515985,43.8,71.2,10.8,254170,261815,267332,40245,67486,4356,385,265996,249989
6,28000,628000,Fullerton city, California,1,2014,139663,45.1,75,11.5,69620,70043,75857,3469,33352,551,768,85747,53916
6,29000,629000,Garden Grove city, California,1,2014,175085,41.1,77.2,12.8,87177,87908,73705,1160,69512,926,95,108900,66185
6,30000,630000,Glendale city, California,1,2014,200161,40.6,83.2,16.5,92906,107255,139421,2101,32543,875,0,162116,38045
6,32548,632548,Hawthorne city, California,1,2014,87591,46.3,74.2,9.6,42673,44918,29553,19618,5238,475,0,40278,47313
6,33000,633000,Hayward city, California,1,2014,154633,45.7,78.9,11.2,77664,76969,70988,19394,39747,787,2255,92829,61804
6,33182,633182,Hemet city, California,1,2014,83040,36,75.8,23.6,37486,45554,60734,10817,3102,1046,0,52056,30984
6,33434,633434,Hesperia city, California,1,2014,92744,40.5,68.6,9.1,43377,49367,76059,7796,2035,1116,0,40220,52524
6,36000,636000,Huntington Beach city, California,1,2014,200814,42.5,81.1,15.6,100899,99915,151238,2261,23707,1563,366,162884,37930
6,36448,636448,Indio city, California,1,2014,85639,40.8,70.8,14.1,41734,43905,39606,1200,2489,810,33,24571,61068
6,36546,636546,Inglewood city, California,1,2014,111901,43.6,74.6,10.3,51171,60730,29382,48988,1496,964,379,57178,54723
6,36770,636770,Irvine city, California,1,2014,248521,48,76,10.2,121361,127160,120744,6816,94616,420,89,223556,24965
6,37692,637692,Jurupa Valley city, California,0,2014,98843,43.2,68.9,8.7,51346,47497,52346,2865,3029,1803,165,31174,67669
6,39248,639248,Laguna Niguel city, California,0,2014,65435,31.2,80.6,15.5,32673,32762,50110,1684,6978,446,154,56374,9061
6,39496,639496,Lake Forest city, California,1,2014,80125,41.8,76.7,10.7,39142,40983,56964,1450,9860,1015,117,58990,21135
6,39892,639892,Lakewood city, California,1,2014,81641,42.6,79.2,12.7,39582,42059,38864,5522,12818,600,958,48829,32812
6,40130,640130,Lancaster city, California,1,2014,161036,42.9,70.4,10.4,78543,82493,96978,38908,6809,1068,748,107774,53262
6,41992,641992,Livermore city, California,1,2014,86856,38.3,77,12.8,42458,44398,69338,1504,8448,171,193,67253,19603
6,43000,643000,Long Beach city, California,1,2014,473605,45.6,75.6,10,234805,238800,257998,59993,68620,2428,4891,273427,200178
6,44000,644000,Los Angeles city, California,1,2014,3928827,46.4,78.2,11.6,1952196,1976631,2101883,350773,456847,32059,8781,2017837,1910990
6,44574,644574,Lynwood city, California,1,2014,71846,46.6,72.2,7.3,35037,36809,36863,7440,177,374,34,8661,63185
6,45484,645484,Manteca city, California,1,2014,73477,41.2,73.9,12.6,35453,38024,47219,1519,8488,854,28,46526,26951
6,46842,646842,Menifee city, California,1,2014,85201,38.5,76.4,19.2,38317,46884,57741,5329,4991,759,442,55708,29493
6,46898,646898,Merced city, California,1,2014,81739,45.1,70.8,11.3,40614,41125,39143,5510,11036,248,91,44017,37722
6,47766,647766,Milpitas city, California,1,2014,73679,43.6,77.4,10.2,35215,38464,14487,1570,45908,242,399,59343,14336
6,48256,648256,Mission Viejo city, California,1,2014,97231,36.6,79.9,16.3,48567,48664,75620,666,8490,274,0,76836,20395
6,48354,648354,Modesto city, California,1,2014,209308,40.3,75.8,13.7,101265,108043,157995,7099,15262,1813,1666,133980,75328
6,49270,649270,Moreno Valley city, California,1,2014,202978,46.2,70.5,8.6,98854,104124,81239,34318,16389,1441,1113,87834,115144
6,49670,649670,Mountain View city, California,1,2014,79374,45.7,79.3,10.5,42578,36796,46016,2314,24891,44,61,65475,13899
6,50076,650076,Murrieta city, California,1,2014,108371,43,70.5,9.8,54572,53799,74588,10562,4706,916,485,79215,29156
6,50258,650258,Napa city, California,1,2014,80009,40,77.3,13.9,40222,39787,60725,984,2337,462,0,47513,32496
6,51182,651182,Newport Beach city, California,1,2014,87242,31.7,81.5,21.2,43085,44157,72550,105,8108,454,124,80042,7200
6,52526,652526,Norwalk city, California,1,2014,107111,45,79.6,10.8,54627,52484,61646,3933,17246,597,298,32442,74669
6,53000,653000,Oakland city, California,1,2014,413782,45.3,78.9,11.9,198623,215159,155910,100601,63484,5166,3456,300568,113214
6,53322,653322,Oceanside city, California,1,2014,174552,42.1,78.2,15.9,85340,89212,136101,8423,10364,921,1619,122320,52232
6,53896,653896,Ontario city, California,1,2014,169085,47.4,72.8,7.9,83145,85940,78675,9450,8449,1819,1368,48320,120765
6,53980,653980,Orange city, California,1,2014,139826,46.6,75.9,10.5,70646,69180,96705,1983,17408,626,0,85125,54701
6,54652,654652,Oxnard city, California,1,2014,205434,45.2,72.1,9.3,105699,99735,157195,3661,16563,3933,273,50618,154816
6,55156,655156,Palmdale city, California,1,2014,158274,42.7,70.1,7.9,79488,78786,62018,19408,7596,635,176,64650,93624
6,55282,655282,Palo Alto city, California,0,2014,66968,37.5,77.7,17.8,34371,32597,39273,860,23519,9,303,63438,3530
6,56000,656000,Pasadena city, California,1,2014,140860,45.9,80.6,13.6,70848,70012,72395,13692,24929,237,168,93928,46932
6,56700,656700,Perris city, California,1,2014,73751,48.3,69.8,6.2,37530,36221,19993,5743,2679,331,0,14824,58927
6,57456,657456,Pittsburg city, California,0,2014,68122,43.3,75.3,11,31773,36349,23628,11429,10204,300,1136,42184,25938
6,57792,657792,Pleasanton city, California,1,2014,77676,35.2,73.3,13.3,38910,38766,47454,1353,24241,98,432,72160,5516
6,58072,658072,Pomona city, California,1,2014,153381,45.6,72,9.2,75322,78059,96332,9334,13332,838,128,44677,108704
6,59444,659444,Rancho Cordova city, California,0,2014,69727,44,76.1,11.9,32737,36990,44655,5425,8088,204,482,54904,14823
6,59451,659451,Rancho Cucamonga city, California,1,2014,174302,43.3,76.8,10,85895,88407,108124,14551,22543,2909,0,113264,61038
6,59920,659920,Redding city, California,1,2014,91588,39.2,77.2,18.3,43789,47799,78324,1434,3178,783,0,83015,8573
6,59962,659962,Redlands city, California,1,2014,70618,45,74,12.6,34051,36567,51452,5057,6106,551,1352,51197,19421
6,60018,660018,Redondo Beach city, California,1,2014,68146,44.9,78.8,10.8,35112,33034,51220,1167,7840,0,56,52161,15985
6,60102,660102,Redwood City city, California,1,2014,82868,42.4,76.6,12.6,41346,41522,48245,1729,9756,753,426,50381,32487
6,60466,660466,Rialto city, California,1,2014,102740,47.6,70.6,8.4,51107,51633,60732,12805,1913,980,324,27177,75563
6,60620,660620,Richmond city, California,1,2014,108562,41.9,76.8,11.4,52501,56061,32448,23452,17022,727,1427,65678,42884
6,62000,662000,Riverside city, California,1,2014,319519,46.6,74.7,9.5,157133,162386,215584,17937,25919,3660,1327,155214,164305
6,62938,662938,Roseville city, California,1,2014,128593,37.2,75.2,16.9,61615,66978,101770,1810,13808,211,443,110907,17686
6,64000,664000,Sacramento city, California,1,2014,485193,44.9,75.6,11.6,238864,246329,234625,69249,90255,3151,8600,341692,143501
6,64224,664224,Salinas city, California,1,2014,156678,45.4,69.9,8,77450,79228,123642,1854,11261,1061,0,40708,115970
6,65000,665000,San Bernardino city, California,1,2014,215227,45.2,67.9,8.4,105530,109697,125109,30580,10270,1701,369,76788,138439
6,65042,665042,San Buenaventura (Ventura) city, California,1,2014,109478,37.6,79.6,15.9,52067,57411,93981,1845,3117,1047,166,72677,36801
6,65084,665084,San Clemente city, California,0,2014,65342,36.3,78.7,18.6,32055,33287,51265,341,3074,127,1967,55161,10181
6,66000,666000,San Diego city, California,1,2014,1381083,47.3,79.6,11.4,690091,690992,889280,89431,228372,5347,4525,962648,418435
6,67000,667000,San Francisco city, California,1,2014,852469,48.3,86.6,14.4,433882,418587,403610,45986,289650,2382,3665,722194,130275
6,68000,668000,San Jose city, California,1,2014,1015796,43.3,76.9,11.7,507542,508254,438911,29970,349632,4929,4493,682845,332951
6,68084,668084,San Leandro city, California,1,2014,89347,41.8,80.4,14.3,44035,45312,38286,12174,24185,1411,1477,63066,26281
6,68196,668196,San Marcos city, California,1,2014,92910,43.9,74.5,12,47687,45223,56080,2425,9899,281,1257,59414,33496
6,68252,668252,San Mateo city, California,1,2014,102885,39.5,79.4,15.9,50821,52064,67681,1731,21896,241,679,77674,25211
6,68378,668378,San Ramon city, California,1,2014,75319,39.6,69,10.4,37609,37710,31885,2145,34938,39,798,70033,5286
6,69000,669000,Santa Ana city, California,1,2014,334924,46.6,72.1,8.3,170381,164543,167781,2555,35172,2487,1394,71185,263739
6,69070,669070,Santa Barbara city, California,1,2014,91208,43,81.2,17,46890,44318,71822,338,3085,776,278,56770,34438
6,69084,669084,Santa Clara city, California,1,2014,122198,49.1,81,12.2,64128,58070,58345,3314,47647,415,922,102708,19490
6,69088,669088,Santa Clarita city, California,1,2014,181559,39.1,72.1,11.4,87585,93974,129839,7063,19273,915,170,123934,57625
6,69196,669196,Santa Maria city, California,1,2014,103414,45.9,67.8,9,52031,51383,82363,3022,3791,659,205,26405,77009
6,70000,670000,Santa Monica city, California,1,2014,92989,44.4,86.8,17.4,44044,48945,75667,2882,7017,1068,0,76899,16090
6,70098,670098,Santa Rosa city, California,1,2014,174166,40.3,76.4,14.5,83824,90342,123008,1797,10570,3621,904,119479,54687
6,72016,672016,Simi Valley city, California,1,2014,126873,40,77.9,13.8,61967,64906,102150,1351,13572,911,170,93381,33492
6,73080,673080,South Gate city, California,1,2014,96299,45.8,73,8.7,45042,51257,55677,1065,591,183,98,5567,90732
6,73262,673262,South San Francisco city, California,0,2014,67011,44.4,85.7,14.4,32460,34551,26050,2171,27320,190,1482,44990,22021
6,75000,675000,Stockton city, California,1,2014,302405,41.9,72.1,11.3,149291,153114,138630,41846,61559,1927,3571,179071,123334
6,77000,677000,Sunnyvale city, California,1,2014,149984,46.6,74.2,11.1,73339,76645,75207,2448,62966,348,311,122504,27480
6,78120,678120,Temecula city, California,1,2014,109446,40.9,73,11.4,53871,55575,84170,3451,12960,317,376,82404,27042
6,78582,678582,Thousand Oaks city, California,1,2014,129344,36,77.8,17.1,62715,66629,106424,1873,10462,312,191,111398,17946
6,80000,680000,Torrance city, California,1,2014,148483,36.5,78.3,16.9,74595,73888,79909,3283,48414,1295,589,124632,23851
6,80238,680238,Tracy city, California,1,2014,85835,45.2,68.1,6.8,43847,41988,52258,3059,13582,229,167,50971,34864
6,80812,680812,Turlock city, California,1,2014,71246,43.6,74,13.1,35136,36110,56043,1497,4363,63,583,45049,26197
6,80854,680854,Tustin city, California,1,2014,80617,47.8,77.7,9.5,39303,41314,35234,2256,15809,737,606,43264,37353
6,81204,681204,Union City city, California,1,2014,73608,41.4,79.8,16.1,36832,36776,13375,4218,40474,68,666,57658,15950
6,81344,681344,Upland city, California,1,2014,76039,40.4,76.7,15,36703,39336,45968,5446,5438,313,0,45803,30236
6,81554,681554,Vacaville city, California,1,2014,95863,41.1,76.8,11.2,50438,45425,62369,8782,8329,708,45,70716,25147
6,81666,681666,Vallejo city, California,1,2014,120210,40.5,78.4,14.1,57333,62877,50444,26352,31015,627,244,91991,28219
6,82590,682590,Victorville city, California,1,2014,121911,45,65.7,8.3,61941,59970,74162,21298,5250,1408,519,52403,69508
6,82954,682954,Visalia city, California,1,2014,129280,40.5,68.9,12.6,65719,63561,103599,3777,5317,1075,0,65236,64044
6,82996,682996,Vista city, California,1,2014,98086,49.3,75.2,8.1,48632,49454,72080,1643,4738,423,162,51387,46699
6,83346,683346,Walnut Creek city, California,0,2014,67664,31.1,84,29.2,31240,36424,52265,1114,9875,135,64,60249,7415
6,84200,684200,West Covina city, California,1,2014,108445,40.3,76.8,14.2,52771,55674,36506,5140,32130,730,0,50667,57778
6,84550,684550,Westminster city, California,1,2014,92062,39.4,82.9,17.8,46867,45195,39397,226,44784,710,168,73627,18435
6,85292,685292,Whittier city, California,1,2014,87348,44.4,75.3,12.6,42023,45325,50894,943,3572,157,186,27733,59615
6,86832,686832,Yorba Linda city, California,0,2014,67824,34.9,74.7,15,34267,33557,50544,1181,9650,141,0,54278,13546
6,86972,686972,Yuba City city, California,0,2014,65775,44.6,74.9,13.1,32501,33274,44523,2236,11367,759,624,47738,18037
8,3455,803455,Arvada city, Colorado,1,2014,113775,38.2,78.6,14.2,55421,58354,105457,788,2668,994,0,95646,18129
8,4000,804000,Aurora city, Colorado,1,2014,353381,43.7,73.8,10.4,172051,181330,222225,50629,18068,4671,693,249175,104206
8,7850,807850,Boulder city, Colorado,1,2014,105101,59.1,86.7,10.2,56566,48535,93080,1099,4550,351,89,94782,10319
8,12815,812815,Centennial city, Colorado,1,2014,107193,35.7,77,15,53106,54087,93347,2381,5839,262,400,98729,8464
8,16000,816000,Colorado Springs city, Colorado,1,2014,445820,44.1,76.8,12.5,223286,222534,350458,20843,15377,1820,705,365374,80446
8,20000,820000,Denver city, Colorado,1,2014,663862,48.8,79.1,10.9,332182,331680,520398,62757,24784,7326,174,459487,204375
8,27425,827425,Fort Collins city, Colorado,1,2014,156473,55.7,80.8,9.2,79016,77457,139809,2721,4549,1085,451,136391,20082
8,32155,832155,Greeley city, Colorado,1,2014,98593,45.4,73.5,12.8,47171,51422,85289,2287,509,855,48,59083,39510
8,36410,836410,Highlands Ranch CDP, Colorado,0,2014,100192,37.8,70.9,9.8,49363,50829,89874,643,5807,185,30,92298,7894
8,43000,843000,Lakewood city, Colorado,1,2014,149650,40.4,79.6,15.5,74749,74901,135026,2634,2544,1875,107,117939,31711
8,45970,845970,Longmont city, Colorado,1,2014,90189,40.3,74.3,13.1,43188,47001,75498,1551,3841,1661,0,67533,22656
8,46465,846465,Loveland city, Colorado,1,2014,72647,34.9,79.2,19.9,34270,38377,67489,166,787,756,967,67869,4778
8,62000,862000,Pueblo city, Colorado,1,2014,108439,39.7,76,16.7,52417,56022,78493,3138,955,2077,0,51809,56630
8,77290,877290,Thornton city, Colorado,1,2014,130309,44.5,69.8,8.5,65151,65158,114844,2723,5100,1085,136,87077,43232
8,83835,883835,Westminster city, Colorado,1,2014,112099,42.6,78.8,13,56161,55938,94151,2886,7522,2202,45,86766,25333
9,8000,908000,Bridgeport city, Connecticut,1,2014,147608,46.1,75.1,9.9,72305,75303,55760,52367,4045,774,0,88008,59600
9,18430,918430,Danbury city, Connecticut,1,2014,83795,42.8,77.7,12.7,41499,42296,54030,6312,3955,210,0,60086,23709
9,37000,937000,Hartford city, Connecticut,1,2014,124721,47.4,74.7,8.9,60232,64489,45701,46063,4392,518,16,71325,53396
9,50370,950370,New Britain city, Connecticut,1,2014,72889,47.3,76.1,10.8,35545,37344,52870,6789,2415,166,281,39940,32949
9,52000,952000,New Haven city, Connecticut,1,2014,130285,51.2,77.3,10.2,60372,69913,55948,45210,6409,418,76,94936,35349
9,55990,955990,Norwalk city, Connecticut,1,2014,88144,43.5,79.9,14.7,42841,45303,61782,15160,5466,526,100,67093,21051
9,73000,973000,Stamford city, Connecticut,1,2014,128283,43.1,79.6,12.9,64716,63567,75547,17081,12426,175,103,95389,32894
9,80000,980000,Waterbury city, Connecticut,1,2014,109311,42.2,74.9,11.9,56617,52694,63630,21262,2306,15,0,69115,40196
10,77580,1077580,Wilmington city, Delaware,1,2014,71808,42.6,77.4,12.8,33064,38744,25207,38949,1203,54,142,63577,8231
11,50000,1150000,Washington city, District of Columbia,1,2014,658893,51.5,82.5,11.3,312633,346260,265077,321346,24910,1859,172,590537,68356
12,410,1200410,Alafaya CDP, Florida,0,2014,84594,51.8,73.5,5.3,41289,43305,59191,8539,6993,0,0,57019,27575
12,7300,1207300,Boca Raton city, Florida,1,2014,91321,37.8,85.1,19.5,43639,47682,76186,4575,4151,100,0,80523,10798
12,7875,1207875,Boynton Beach city, Florida,1,2014,73121,38.4,81.8,20.4,35541,37580,46096,23558,1412,62,310,62170,10951
12,8150,1208150,Brandon CDP, Florida,0,2014,105125,41.2,79.7,13.4,50231,54894,74502,15262,5530,99,254,82360,22765
12,10275,1210275,Cape Coral city, Florida,1,2014,169855,31.1,79.9,22.5,82335,87520,151511,12082,2248,193,0,139817,30038
12,12875,1212875,Clearwater city, Florida,1,2014,110709,36.5,82.1,21,53840,56869,89704,13512,2984,238,0,95103,15606
12,14400,1214400,Coral Springs city, Florida,1,2014,127963,42.6,78.3,10.5,64355,63608,83957,24524,8207,1095,0,97605,30358
12,16475,1216475,Davie town, Florida,1,2014,98905,44.1,77.6,11.1,46461,52444,78648,8025,5261,499,416,62295,36610
12,16725,1216725,Deerfield Beach city, Florida,1,2014,78898,38.2,79.5,20.1,40224,38674,53889,18785,1495,566,0,63587,15311
12,17100,1217100,Delray Beach city, Florida,0,2014,65054,38.6,83.1,24.8,33880,31174,37237,22824,1552,67,0,58859,6195
12,17200,1217200,Deltona city, Florida,1,2014,86907,38,75.8,13.9,40913,45994,71540,10851,1478,1031,0,64486,22421
12,24000,1224000,Fort Lauderdale city, Florida,1,2014,176018,35.7,81.6,18,91239,84779,115219,52714,2524,151,228,148937,27081
12,24125,1224125,Fort Myers city, Florida,0,2014,70916,39.3,79.4,16.7,34397,36519,46198,19087,1337,59,72,56203,14713
12,25175,1225175,Gainesville city, Florida,1,2014,128474,63,87.7,10.2,61234,67240,84169,27889,8928,316,206,117424,11050
12,30000,1230000,Hialeah city, Florida,1,2014,235566,38.2,83.1,18.2,113813,121753,222473,7059,189,114,0,7566,228000
12,32000,1232000,Hollywood city, Florida,1,2014,148040,40.4,81.3,16.2,72357,75683,106466,25510,4450,93,0,98245,49795
12,32275,1232275,Homestead city, Florida,0,2014,65514,46.3,69.2,8.5,33544,31970,48289,12621,1390,0,0,25273,40241
12,35000,1235000,Jacksonville city, Florida,1,2014,853376,42.1,76.8,12.6,411582,441794,508647,267080,39525,2047,288,777590,75786
12,36100,1236100,Kendall CDP, Florida,0,2014,79143,36.4,81,20.2,39092,40051,69430,3044,4315,0,0,29603,49540
12,36950,1236950,Kissimmee city, Florida,0,2014,66729,47.5,75.4,10,34860,31869,44302,8607,1775,0,0,22159,44570
12,38250,1238250,Lakeland city, Florida,1,2014,102335,37.3,78.3,20.5,48884,53451,73705,22623,1482,481,0,85764,16571
12,39425,1239425,Largo city, Florida,1,2014,79028,32.3,84.7,26,36638,42390,68353,5141,1538,179,64,67665,11363
12,39550,1239550,Lauderhill city, Florida,1,2014,70636,41,79.3,16.7,31006,39630,16063,49551,1810,224,0,60892,9744
12,39925,1239925,Lehigh Acres CDP, Florida,0,2014,111416,43,70.2,11.5,56578,54838,77443,24924,2034,170,660,70947,40469
12,43975,1243975,Melbourne city, Florida,1,2014,78486,37.4,82.8,22.3,37604,40882,63745,9822,1327,635,0,68023,10463
12,45000,1245000,Miami city, Florida,1,2014,430341,43.2,82.3,15.9,209516,220825,315691,87384,3829,419,38,126522,303819
12,45025,1245025,Miami Beach city, Florida,1,2014,91721,40.2,83.1,16.6,47749,43972,73268,2839,1075,288,185,42554,49167
12,45060,1245060,Miami Gardens city, Florida,1,2014,112270,43.8,77.5,13,52212,60058,23368,83203,1289,602,366,82069,30201
12,45975,1245975,Miramar city, Florida,1,2014,134991,42.6,74.2,10.2,63236,71755,58241,59679,9912,0,0,83319,51672
12,53000,1253000,Orlando city, Florida,1,2014,262396,50.7,78.7,10,128229,134167,162828,72050,10579,566,186,192561,69835
